PropertyPath;ElementID;ElementName;ElementAdmin;AssociateElementID;CategoryID;Unit;LowerLimit;UpperLimit;ReadMaskingLevel;WriteMaskingLevel;Description;VID;
PinHighAlignModule.PinHighAlignParameter.PinAlignSettignParameter[5].PinCount;819;PinCount;UNKNOWN;;;;0;0;0;0;PinCount;;
PMIModule.PMIModuleDevParam.AutoLightEnable;827;PMI Auto Light Enable;Alvin;;10030001;;0;0;1;1;Enable/Disable auto light function for PMI;;
PMIModule.PMIModuleDevParam.AutoLightEnd;828;PMI Auto Light End;Alvin;;10030001;;0;0;1;1;Last brightness of auto light process;;
PMIModule.PMIModuleDevParam.AutoLightInterval;829;PMI Auto Light Interval;Alvin;;10030001;;0;0;1;1;Brightness resolution of auto light process;;
PMIModule.PMIModuleDevParam.AutoLightStart;830;PMI Auto Light Start;Alvin;;10030001;;0;0;1;1;Initial brightness of auto light process;;
PMIModule.PMIModuleDevParam.BallBumpDentTolerance;831;PMI Ball Bump Dent Tolerance;Alvin;;10030001;micron;0;1000;1;1;Distortion tolerance of ball bump;;
PMIModule.PMIModuleDevParam.BumpFocusParam.CheckDualPeak;832;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.BumpFocusParam.CheckFlatness;833;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.BumpFocusParam.CheckPotential;834;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.BumpFocusParam.CheckThresholdFocusValue;835;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.BumpFocusParam.DepthOfField;836;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.BumpFocusParam.FlatnessThreshold;837;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.BumpFocusParam.FocusingAxis;838;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.BumpFocusParam.FocusingCam;839;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.BumpFocusParam.FocusingROI;840;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.BumpFocusParam.FocusingType;841;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.BumpFocusParam.FocusMaxStep;842;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.BumpFocusParam.FocusRange;843;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.BumpFocusParam.FocusThreshold;844;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.BumpFocusParam.OutFocusLimit;845;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.BumpFocusParam.PeakRangeThreshold;846;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.BumpFocusParam.PotentialThreshold;847;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.DisplayMarkDuringPMI;848;Display Mark During PMI;Alvin;;10030001;;0;0;1;1;Show/Hide detected probe mark in PMI process;;
PMIModule.PMIModuleDevParam.DisplayPadDuringPMI;849;Display Pad During PMI;Alvin;;10030001;;0;0;1;1;Show/Hide pad in PMI process;;
PMIModule.PMIModuleDevParam.FocusingDutInterval;850;PMI Focusing Dut Interval;Alvin;;10030001;;0;9999;1;1;Auto focusing interval in PMI process;;
PMIModule.PMIModuleDevParam.FocusingEnable;851;PMI Focusing Enable;Alvin;;10030001;;0;0;1;1;Enable auto focusing in PMI process;;
PMIModule.PMIModuleDevParam.LightValue;852;PMI Light Value;Alvin;;10030001;;0;255;1;1;Brightness of coaxial light for PMI process;;
PMIModule.PMIModuleDevParam.MarkCompareMode;853;PMI Mark Compare Mode;Alvin;;10030001;;0;0;1;1;Calculating method of probe mark size. Area(pixel count) or Length(width/height);;
PMIModule.PMIModuleDevParam.MarkCompareUnit;854;PMI Mark Compare Unit;Alvin;;10030001;;0;0;1;1;Checking method of probe mark size. (check individual / sum / both);;
PMIModule.PMIModuleDevParam.MaximumBlobMarkCnt;855;MaximumBlobMarkCnt;UNKNOWN;;;;0;0;0;0;MaximumBlobMarkCnt;;
PMIModule.PMIModuleDevParam.MaximumMarkCnt;856;MaximumMarkCnt;UNKNOWN;;;;0;0;0;0;MaximumMarkCnt;;
PMIModule.PMIModuleDevParam.MinMarkNoiseArea;857;MinMarkNoiseArea;UNKNOWN;;;;0;0;0;0;MinMarkNoiseArea;;
PMIModule.PMIModuleDevParam.MinMarkNoiseSizeX;858;MinMarkNoiseSizeX;UNKNOWN;;;;0;0;0;0;MinMarkNoiseSizeX;;
PMIModule.PMIModuleDevParam.MinMarkNoiseSizeY;859;MinMarkNoiseSizeY;UNKNOWN;;;;0;0;0;0;MinMarkNoiseSizeY;;
PMIModule.PMIModuleDevParam.NormalFocusParam.CheckDualPeak;860;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.NormalFocusParam.CheckFlatness;861;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.NormalFocusParam.CheckPotential;862;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.NormalFocusParam.CheckThresholdFocusValue;863;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.NormalFocusParam.DepthOfField;864;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.NormalFocusParam.FlatnessThreshold;865;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.NormalFocusParam.FocusingAxis;866;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.NormalFocusParam.FocusingCam;867;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.NormalFocusParam.FocusingROI;868;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.NormalFocusParam.FocusingType;869;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.NormalFocusParam.FocusMaxStep;870;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.NormalFocusParam.FocusRange;871;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.NormalFocusParam.FocusThreshold;872;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.NormalFocusParam.OutFocusLimit;873;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.NormalFocusParam.PeakRangeThreshold;874;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.NormalFocusParam.PotentialThreshold;875;;;;;;0;0;0;0;;;
PMIModule.PMIModuleDevParam.NormalPMI;818;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PMIModule.PMIModuleDevParam.ObliqLightValue;876;PMI Obliq Light Value;Alvin;;10030001;;0;255;1;1;Brightness of oblique light for PMI process;;
PMIModule.PMIModuleDevParam.OperationModeOnRetest;878;PMI Operation Mode On Retest;Alvin;;10030001;;0;0;1;1;PMI operation mode while retest (Disable / Standard / Sample PMI);;
PMIModule.PMIModuleDevParam.PadEdgeBlockingValue;879;PMI Pad Edge Blocking Value;Alvin;;10030001;micron;-10;10;1;-1;Border display offset for detected probe mark;;
PMIModule.PMIModuleDevParam.PadGroupingMargin;880;PMI Pad Grouping Margin;Alvin;;10030001;micron;-100;100;1;1;Border margin for pad edge;;
PMIModule.PMIModuleDevParam.PauseContinuousFailDie;881;PauseContinuousFailDie;UNKNOWN;;;;0;0;0;0;PauseContinuousFailDie;;
PMIModule.PMIModuleDevParam.PauseImmediately;882;PauseImmediately;UNKNOWN;;;;0;0;0;0;PauseImmediately;;
PMIModule.PMIModuleDevParam.PausePadCntPerWafer;883;PausePadCntPerWafer;UNKNOWN;;;;0;0;0;0;PausePadCntPerWafer;;
PMIModule.PMIModuleDevParam.PausePercentPerDie;884;PausePercentPerDie;UNKNOWN;;;;0;0;0;0;PausePercentPerDie;;
PMIModule.PMIModuleDevParam.ProcessingCamType;885;ProcessingCamType;UNKNOWN;;;;0;0;0;0;ProcessingCamType;;
PMIModule.PMIModuleDevParam.SearchPadEnable;886;Search Pad Enable;Alvin;;10030001;;0;0;1;1;Search and update a pad position before begin PMI process;;
PMIModule.PMIModuleDevParam.WaferInterval;1637;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.EdgeDetectionBeforeCleaning;1640;Edge detection before cleaning;Alvin;EMPTY;41000;EMPTY;0;0;100;100;Unknown;;
PolishWaferModule.PolishWaferParameter.PinAlignAfterCleaning;1639;Pin align after cleaning;Alvin;EMPTY;41000;EMPTY;0;0;100;100;Unknown;;
PolishWaferModule.PolishWaferParameter.PinAlignBeforeCleaning;1638;Pin align before cleaning;Alvin;EMPTY;41000;EMPTY;0;0;100;100;Unknown;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].CurrentAngle;20000640;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].DefineName;20000637;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].FocusingPointMode;20000659;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].FocusingType;20000660;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].FocusParam.CheckDualPeak;20000654;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].FocusParam.CheckFlatness;20000653;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].FocusParam.CheckPotential;20000651;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].FocusParam.CheckThresholdFocusValue;20000652;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].FocusParam.DepthOfField;20000645;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].FocusParam.FlatnessThreshold;20000648;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].FocusParam.FocusingAxis;20000657;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].FocusParam.FocusingCam;20000655;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].FocusParam.FocusingROI;20000656;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].FocusParam.FocusingType;20000658;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].FocusParam.FocusMaxStep;20000643;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].FocusParam.FocusRange;20000644;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].FocusParam.FocusThreshold;20000647;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].FocusParam.OutFocusLimit;20000646;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].FocusParam.PeakRangeThreshold;20000649;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].FocusParam.PotentialThreshold;20000650;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].IdentificationColorBrush;20000003;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].Margin;20000642;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].MaxLimitCount;20000638;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].OverdriveValue;20000661;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].RotateAngle;20000641;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].Thickness;20000663;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].TouchCount;20000639;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[0].ZClearance;20000662;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].CurrentAngle;20000667;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].DefineName;20000664;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].FocusingPointMode;20000686;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].FocusingType;20000687;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].FocusParam.CheckDualPeak;20000681;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].FocusParam.CheckFlatness;20000680;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].FocusParam.CheckPotential;20000678;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].FocusParam.CheckThresholdFocusValue;20000679;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].FocusParam.DepthOfField;20000672;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].FocusParam.FlatnessThreshold;20000675;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].FocusParam.FocusingAxis;20000684;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].FocusParam.FocusingCam;20000682;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].FocusParam.FocusingROI;20000683;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].FocusParam.FocusingType;20000685;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].FocusParam.FocusMaxStep;20000670;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].FocusParam.FocusRange;20000671;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].FocusParam.FocusThreshold;20000674;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].FocusParam.OutFocusLimit;20000673;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].FocusParam.PeakRangeThreshold;20000676;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].FocusParam.PotentialThreshold;20000677;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].IdentificationColorBrush;20000004;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].Margin;20000669;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].MaxLimitCount;20000665;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].OverdriveValue;20000688;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].RotateAngle;20000668;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].Thickness;20000690;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].TouchCount;20000666;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[1].ZClearance;20000689;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].CurrentAngle;20000694;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].DefineName;20000691;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].FocusingPointMode;20000713;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].FocusingType;20000714;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].FocusParam.CheckDualPeak;20000708;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].FocusParam.CheckFlatness;20000707;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].FocusParam.CheckPotential;20000705;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].FocusParam.CheckThresholdFocusValue;20000706;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].FocusParam.DepthOfField;20000699;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].FocusParam.FlatnessThreshold;20000702;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].FocusParam.FocusingAxis;20000711;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].FocusParam.FocusingCam;20000709;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].FocusParam.FocusingROI;20000710;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].FocusParam.FocusingType;20000712;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].FocusParam.FocusMaxStep;20000697;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].FocusParam.FocusRange;20000698;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].FocusParam.FocusThreshold;20000701;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].FocusParam.OutFocusLimit;20000700;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].FocusParam.PeakRangeThreshold;20000703;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].FocusParam.PotentialThreshold;20000704;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].IdentificationColorBrush;20000005;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].Margin;20000696;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].MaxLimitCount;20000692;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].OverdriveValue;20000715;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].RotateAngle;20000695;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].Thickness;20000717;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].TouchCount;20000693;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferInformation[2].ZClearance;20000716;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferIntervalParameter[0].CleaningIntervalMode;20000718;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferIntervalParameter[0].CleaningType;20000720;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
PolishWaferModule.PolishWaferParameter.PolishWaferIntervalParameter[0].IntervalCount;20000719;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
ProbeCard.ProbeCardDevObject.AlignKeyLowAngle;1473;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
ProbeCard.ProbeCardDevObject.AlignKeyLowCenX;1470;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
ProbeCard.ProbeCardDevObject.AlignKeyLowCenY;1471;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
ProbeCard.ProbeCardDevObject.AlignKeyLowCenZ;1472;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
ProbeCard.ProbeCardDevObject.DutSizeX;992;DutSizeX;Gorden;;;micron;0;0;0;0;DutSizeX;;
ProbeCard.ProbeCardDevObject.DutSizeY;993;DutSizeY;Gorden;;;micron;0;0;0;0;DutSizeY;;
ProbeCard.ProbeCardDevObject.LowAlignKeyFormPinZoffet;20000354;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
ProbeCard.ProbeCardDevObject.PinDefaultHeight;994;PinDefaultHeight;Gorden;;;;0;0;0;0;PinDefaultHeight;;
ProbeCard.ProbeCardDevObject.ProbeCardCenterOffset.T;995;CardCenterOffsetT;Gorden;;;;0;0;-2;-2;T;;
ProbeCard.ProbeCardDevObject.ProbeCardCenterOffset.X;996;Card Center Offset X;Gorden;;;micron;-150000;150000;1;1;Probe card center position offset X from card holder center;;
ProbeCard.ProbeCardDevObject.ProbeCardCenterOffset.Y;997;Card Center Offset Y;Gorden;;;micron;-150000;150000;1;1;Probe card center position offset Y from card holder center;;
ProbeCard.ProbeCardDevObject.ProbeCardCenterOffset.Z;998;Card Center Offset Z;Gorden;;;micron;-15000;-5000;1;1;Probe card center position offset Z from card holder center;;
ProbeCard.ProbeCardDevObject.ProbeCardType;47;Card Type;EMPTY;EMPTY;10021001;EMPTY;0;0;100;100;Card Type;;
ProbeCard.ProbeCardDevObject.RefPinNum;1004;RefPinNum;Gorden;;;;0;0;-1;-1;Reference pin number;;
Probing.ProbingModuleDevParam.AllContactToOverdriveLimitRange;887;All Contact To Overdrive Limit Range;Jake;;10031001;micron;-5000;500;1;1;Maximum overdrive value from all contact height;;
Probing.ProbingModuleDevParam.FirstContactToAllContactLimitRange;888;First Contact To All Contact Limit Range;Jake;;10031001;micron;-5000;500;1;1;Maximum all contact height from first contact height;;
Probing.ProbingModuleDevParam.FirstContactToOverdriveLimitRange;889;First Contact To Overdrive Limit Range;Jake;;10031001;micron;-5000;500;1;1;Maximum overdrive value from first contact height;;
Probing.ProbingModuleDevParam.IsEnableAllContactToOverdriveLimit;890;Enable All Contact To Overdrive Limit;Jake;;10031001;micron;0;0;1;1;Enable limitation between all contact to overdrive;;
Probing.ProbingModuleDevParam.IsEnableFirstContactToAllContactLimit;891;Enable First Contact To All Contact Limit;Jake;;10031001;micron;0;0;1;1;Enable limitation between first contact to all contact;;
Probing.ProbingModuleDevParam.IsEnableFirstContactToOverdriveLimit;892;Enable First Contact To Overdrive Limit;Jake;;10031001;micron;0;0;1;1;Enable limitation between first contact to overdrive;;
Probing.ProbingModuleDevParam.OverDrive;893;Probing Overdrive;Jake;;10031001;micron;0;0;1;1;Probing overdrive;;
